"Numero_expedient","Es_classificacio_ML","Es_mon_treball","Descripcio_Motiu_desplacament_conductor","Descripcio_sexe","Edat","Edat_CODIF","Descripció_tipus_persona","Desc_Tipus_vehicle_implicat","Tipus_vehicle_estandaritzat","Descripcio_victimitzacio","Victimitzacio_est","Victimitzacio_est_","NK_Any","Mes_any","Nom_mes","Estacio_any","Dia_mes","Descripcio_dia_setmana","Hora_dia","Descripcio_torn","Es_laborable","Es_ocupacional","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal.","Numero_victimes","Victimes_CODIF","Numero_morts","Morts_CODIF","Numero_lesionats_greus","Greus_CODIF","Numero_lesionats_lleus","Lleus_CODIF","Numero_vehicles_implicats","Vehicles_CODIF","Vehicles d'Ús Professional implicats","VUP_CODIF","Vehicles motoritzats de 2 rodes implicats","VM2R_CODIF","Vehicles motoritzats de quatre rodes implicats","VM4R_CODIF","Vehicles sense permís de conducció implicats","V_no_permis_CODIF","Descripcio_causa_mediata","Antiguitat_carnet_min","Interve_conductor_novell","Descripcio_Lloc_atropellament_vianant","Es_atropellament","Longitud_WGS84","Latitud_WGS84"
"2023S001401    ","Si","Si","Es desconeix","Home",39,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,3,"Mars","Hivern",10,"Divendres",10,"Matí","Si","Si",7,"Horta-Guinardo",35,"el Guinardó",365702,"Mare de Déu de Montserrat                         ","0272 0272",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Manca precaucio incorporacio circulacio",7,"No","Desconegut                                                                                                                                            ","No",2.175876609,41.423845002
"2023S001404    ","Si","Si","Es desconeix","Home",39,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,3,"Mars","Hivern",10,"Divendres",14,"Tarda","Si","Si",2,"Eixample",5,"el Fort Pienc",169409,"Corts Catalanes / Sardenya                        ","0731 0731",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Canvi de carril sense precaucio",16,"No","Desconegut                                                                                                                                            ","No",2.180077624,41.398282643
"2023S001405    ","No","Si","En missió","Home",52,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,3,"Mars","Hivern",10,"Divendres",13,"Matí","Si","Si",4,"Les Corts",21,"Pedralbes",244300,"Pius XII / Diagonal                               ","9998 9998",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Canvi de carril sense precaucio",1,"Si","Desconegut                                                                                                                                            ","No",2.12327447,41.387279445
"2023S001407    ","Si","Si","Es desconeix","Home",42,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,3,"Mars","Hivern",10,"Divendres",15,"Tarda","Si","Si",5,"Sarria-Sant Gervasi",27,"el Putxet i el Farró",143904,"General Mitre                                     ","0184 0186",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",1,"Si","Manca atencio a la conduccio",2,"Si","Desconegut                                                                                                                                            ","No",2.142954517,41.405005741
"2023S001414    ","No","No","Altres activitats","Dona",27,"Conductors fins 29 anys edat","Conductor","Bicicleta","Vehicles sense permis de conduccio","Ferit greu: hospitalització superior a 24h","Ferit greu","Hospitalitzacio superior a 24h",2023,3,"Mars","Hivern",10,"Divendres",17,"Tarda","Si","No",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",32700,"Balmes                                            ","0121 0121",1,"No",0,"No",1,"Si",0,"No",2,"Si",0,"No",0,"No",0,"No",1,"Si","Canvi de carril sense precaucio",18,"No","Desconegut                                                                                                                                            ","No",2.158132367,41.392574226
"2023S001415    ","Si","No","Es desconeix","Home",37,"Conductors entre 30 i 37 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit greu: hospitalització superior a 24h","Ferit greu","Hospitalitzacio superior a 24h",2023,3,"Mars","Hivern",10,"Divendres",20,"Tarda","Si","No",5,"Sarria-Sant Gervasi",24,"les Tres Torres",236007,"Augusta / Vergós                                  ","0005 0005",2,"Si",0,"No",1,"Si",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Gir indegut o sense precaucio",18,"No","Desconegut                                                                                                                                            ","No",2.128005711,41.397784521
"2023S001417    ","Si","No","Es desconeix","Home",46,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit greu: hospitalització superior a 24h","Ferit greu","Hospitalitzacio superior a 24h",2023,3,"Mars","Hivern",10,"Divendres",17,"Tarda","Si","No",5,"Sarria-Sant Gervasi",24,"les Tres Torres",320704,"Sarrià                                            ","0138 0140",1,"No",0,"No",1,"Si",0,"No",2,"Si",0,"No",1,"Si",1,"Si",0,"No","Canvi de carril sense precaucio",4,"Si","Desconegut                                                                                                                                            ","No",2.131550955,41.392465363
"2023S001418    ","Si","Si","Es desconeix","Home",27,"Conductors fins 29 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,3,"Mars","Hivern",10,"Divendres",16,"Tarda","Si","Si",7,"Horta-Guinardo",43,"Horta",700651,"Estatut de Catalunya / Valldaura                  ","0072 0078",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Canvi de carril sense precaucio",5,"No","Desconegut                                                                                                                                            ","No",2.153327026,41.436498274
"2023S001420    ","No","No","Oci i entreteniment","Home",34,"Conductors entre 30 i 37 anys edat","Conductor","Furgoneta","Vehicles motoritzats de quatre rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,3,"Mars","Hivern",11,"Dissabte",0,"Nit","No","No",2,"Eixample",6,"la Sagrada Família",238400,"Padilla / Còrsega                                 ","0296B0296B",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",1,"Si",1,"Si",0,"No","Desobeir semafor",15,"No","Desconegut                                                                                                                                            ","No",2.174376938,41.407821118
"2023S001421    ","Si","No","Es desconeix","Home",52,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,3,"Mars","Hivern",11,"Dissabte",1,"Nit","No","No",2,"Eixample",7,"la Dreta de l'Eixample",335100,"Tetuan                                            ","0014 0014",1,"No",0,"No",0,"No",1,"Si",1,"No",0,"No",0,"No",1,"Si",0,"No","Manca atencio a la conduccio",32,"No","Desconegut                                                                                                                                            ","No",2.174657685,41.394682444
"2023S001423    ","Si","No","Es desconeix","Home",21,"Conductors fins 29 anys edat","Conductor","Ciclomotor","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,3,"Mars","Hivern",11,"Dissabte",5,"Nit","No","No",9,"Sant Andreu",63,"Navas",209900,"Meridiana / Josep Estivill                        ","0248 0248",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","Manca atencio a la conduccio",5,"No","Desconegut                                                                                                                                            ","No",2.186912263,41.417234509
"2023S001428    ","Si","No","Es desconeix","Home",28,"Conductors fins 29 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,3,"Mars","Hivern",11,"Dissabte",12,"Matí","No","No",2,"Eixample",6,"la Sagrada Família",191204,"Lepant / Mallorca                                 ","0419B0419B",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",1,"Si","Gir indegut o sense precaucio",11,"No","Desconegut                                                                                                                                            ","No",2.176691518,41.404437721
"2023S001429    ","Si","No","Es desconeix","Home",26,"Conductors fins 29 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,3,"Mars","Hivern",11,"Dissabte",13,"Matí","No","No",2,"Eixample",9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes                                   ","0421 0421",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",2,"Si",0,"No",0,"No","No respectar distancies",5,"No","Desconegut                                                                                                                                            ","No",2.152467904,41.37787104
"2023S001430    ","No","No","Oci i entreteniment","Home",62,"Conductors majors de 49 anys edat","Conductor","Turisme","Vehicles motoritzats de quatre rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,3,"Mars","Hivern",11,"Dissabte",14,"Tarda","No","No",3,"Sants-Montjuic",12,"la Marina del Prat Vermell",701498,"B-10 (Besòs)                                      ","001450000",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",1,"Si",1,"Si",0,"No","No respectar distancies",2,"Si","Desconegut                                                                                                                                            ","No",2.157824421,41.352997967
"2023S001431    ","Si","No","Es desconeix","Home",25,"Conductors fins 29 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,3,"Mars","Hivern",11,"Dissabte",13,"Matí","No","No",2,"Eixample",7,"la Dreta de l'Eixample",148307,"Mallorca / Gràcia                                 ","0075 0075",1,"No",0,"No",0,"No",1,"Si",2,"Si",1,"Si",1,"Si",0,"No",0,"No","Gir indegut o sense precaucio",1,"Si","Desconegut                                                                                                                                            ","No",2.16270843,41.393921246
"2023S001432    ","No","No","Oci i entreteniment","Home",28,"Conductors fins 29 anys edat","Conductor","Bicicleta","Vehicles sense permis de conduccio","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,3,"Mars","Hivern",11,"Dissabte",14,"Tarda","No","No",2,"Eixample",7,"la Dreta de l'Eixample",305100,"Sant Joan / Diputació                             ","0052 0052",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",0,"No",1,"Si",0,"No","Gir indegut o sense precaucio",13,"No","Desconegut                                                                                                                                            ","No",2.174303422,41.395823228
"2023S001432    ","No","No","Oci i entreteniment","Home",31,"Conductors entre 30 i 37 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,3,"Mars","Hivern",11,"Dissabte",14,"Tarda","No","No",2,"Eixample",7,"la Dreta de l'Eixample",305100,"Sant Joan / Diputació                             ","0052 0052",2,"Si",0,"No",0,"No",2,"Si",2,"Si",0,"No",0,"No",1,"Si",0,"No","Gir indegut o sense precaucio",13,"No","Desconegut                                                                                                                                            ","No",2.174303422,41.395823228
"2023S001436    ","No","No","Oci i entreteniment","Home",45,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Amb assistència sanitària en lloc d'accident","Ferit lleu","Amb assistencia sanitaria en lloc accident",2023,3,"Mars","Hivern",11,"Dissabte",16,"Tarda","No","No",2,"Eixample",6,"la Sagrada Família",238400,"Consell de Cent / Padilla                         ","0190 0190",1,"No",0,"No",0,"No",1,"Si",5,"Si",0,"No",2,"Si",0,"No",0,"No","Desobeir semafor",9,"No","Desconegut                                                                                                                                            ","No",2.181132592,41.402670591
"2023S001437    ","Si","No","Es desconeix","Home",67,"Conductors majors de 49 anys edat","Conductor","Turisme","Vehicles motoritzats de quatre rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,3,"Mars","Hivern",11,"Dissabte",16,"Tarda","No","No",10,"Sant Marti",65,"el Clot",161101,"Independència / Aragó                             ","0250 0250",1,"No",0,"No",0,"No",1,"Si",3,"Si",0,"No",2,"Si",0,"No",0,"No","Desobeir semafor",31,"No","Desconegut                                                                                                                                            ","No",2.184519459,41.406909506
"2023S001439    ","No","Si","In itínere","Home",60,"Conductors majors de 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,3,"Mars","Hivern",11,"Dissabte",22,"Nit","No","No",3,"Sants-Montjuic",11,"el Poble-sec",700025,"Miramar / Josep Carner                            ","0045 0045",1,"No",0,"No",0,"No",1,"Si",2,"Si",0,"No",1,"Si",0,"No",0,"No","Desobeir altres senyals",34,"No","Desconegut                                                                                                                                            ","No",2.172469061,41.367706287
"2023S001440    ","No","No","Oci i entreteniment","Home",45,"Conductors d'entre 38 i 49 anys edat","Conductor","Motocicleta","Vehicles motoritzats de 2 rodes","Ferit lleu: Hospitalització fins a 24h","Ferit lleu","Hospitalitzacio fins a 24h",2023,3,"Mars","Hivern",12,"Diumenge",2,"Nit","No","No",10,"Sant Marti",65,"el Clot",209900,"Independència / Meridiana                         ","0068 0078",1,"No",0,"No",0,"No",1,"Si",1,"No",0,"No",1,"Si",0,"No",0,"No","Manca atencio a la conduccio",28,"No","Desconegut                                                                                                                                            ","No",2.186853797,41.405400594
